"103058";"Jednotlivý strom";"Křemžský morušovník";"09.10.1994";"ze zákona";"MERENI:obvkm 150+140,v 10,sk 15(1995) u radnice, pod náměstím u bývalé školy";"{X:, Y:} ";"Jihočeský"
"103059";"Jednotlivý strom";"Dub letní";"09.10.1994";"ze zákona";"u vjezdu do obce na křižovatce do Vrabce z Chlumečku do Křemže ";"{X:, Y:} ";"Jihočeský"
"103060";"Jednotlivý strom";"Dobrkovický dub";"09.10.1994";"ze zákona";"lokalita Nové Dobrkovice, nalevo od žel. tr. Kájov - Č. Krumlov v chat. kol. Dobrkovice asi 15 m od trati";"{X:, Y:} ";"Jihočeský"
"103062";"Jednotlivý strom";"Dub letní";"09.10.1994";"ze zákona";"Na poli asi 200 m vpravo od silnice Chlum-Loučej, v pravotočivé zatáčce u zastávky Vlkaneč";"{X:, Y:} ";"Jihočeský"
"103063";"Jednotlivý strom";"Baisova lípa";"09.10.1994";"ze zákona";"na louce u samoty Brychů a Baise";"{X:, Y:} ";"Jihočeský"
"103065";"Skupina stromů";"Duby v Radslavi";"01.01.1974";"ze zákona";"v chatové zástavbě Radslav u Lipna";"{X:, Y:} ";"Jihočeský"
"103066";"Jednotlivý strom";"Klen Posudov";"21.06.1994";"ze zákona";"50 m severně od osady Posudov";"{X:, Y:} ";"Jihočeský"
"103068";"Jednotlivý strom";"Lípa Dobrá Voda";"21.06.1994";"ze zákona";"park porost u Dobré Vody,10m od hřbitova";"{X:, Y:} ";"Jihočeský"
"103069";"Jednotlivý strom";"Borovice Jeffreyova - Pernek";"21.06.1994";"ze zákona";"zahrada u čp. 8";"{X:, Y:} ";"Jihočeský"
"103070";"Skupina stromů";"Lípy ""U kapličky"" Račín";"21.06.1994";"ze zákona";"u kapličky západně od komunikace Zvonková - Přední Výtoň";"{X:, Y:} ";"Jihočeský"
"103071";"Jednotlivý strom";"Lípa ve Ztraceném lese";"21.06.1994";"ze zákona";"okraj lesního porostu nad zbořeným statkem, cca 50 m nad plaveb. kanálem";"{X:1190067,00, Y:795855,00} ";"Jihočeský"
"103072";"Skupina stromů";"Cypřišky hrachonosné - Dobrá Voda";"21.06.1994";"ze zákona";"V městském parku mezi Stifterovým pomníkem a poutní kaplí Dobrá Voda, v r. 2008 zrušena ochrana 1 cypřišku";"{X:, Y:} ";"Jihočeský"
"103073";"Jednotlivý strom";"Lípa Rožnov II";"21.06.1994";"ze zákona";"zaniklá osada Rožnov, jižně od nepoužívané cesty, 300 m severně od státní hranice s Rakouskem";"{X:, Y:} ";"Jihočeský"
"103074";"Skupina stromů";"Lípy Otov";"21.06.1994";"ze zákona";"okraj lesní cesty SV od mostu veř. komunikace Zvonková-Pasečná";"{X:, Y:} ";"Jihočeský"
"103075";"Jednotlivý strom";"Lípa Rožnov";"21.06.1994";"ze zákona";"zaniklá osada Rožnov,u býv.cesty cca 300 m sev.od státní hranice s Rakouskem";"{X:, Y:} ";"Jihočeský"
"103076";"Jednotlivý strom";"Lípa Spáleniště";"21.06.1994";"ze zákona";"110 m od hraničního přechodu Spáleniště Gugenwald";"{X:, Y:} ";"Jihočeský"
"103078";"Jednotlivý strom";"Lípa v Šebanově";"14.12.1990";"ze zákona";"v osadě Mýtina asi 30 m od cesty z Hořic do Muckova";"{X:, Y:} ";"Jihočeský"
"103079";"Jednotlivý strom";"Žestovská lípa";"14.12.1990";"ze zákona";"v osadě Žesťov, cca 20 m od adaptované rekreační chalupy";"{X:, Y:} ";"Jihočeský"
"103080";"Jednotlivý strom";"Čeřínská hrušeň";"14.12.1990";"ze zákona";"na začátku obce Močerady, u odbočky polní cesty";"{X:, Y:} ";"Jihočeský"
"103081";"Jednotlivý strom";"Michnická lípa";"14.12.1990";"ze zákona";"ve skupině v osadě Michnice, nedaleko kravína";"{X:, Y:} ";"Jihočeský"
"103082";"Jednotlivý strom";"Skalinská lípa";"14.12.1990";"ze zákona";"v obci, asi 100 m od místní odbočky, 200m vpravo nad cestou v jejím oblouku";"{X:, Y:} ";"Jihočeský"
"103083";"Jednotlivý strom";"Lípa ve Skalinách";"14.12.1990";"ze zákona";"asi 10 m od rohu bývalé usedlosti na pravé straně od cesty směrem k JCE. Vyhláška uvádí tři stromy";"{X:, Y:} ";"Jihočeský"
"103084";"Jednotlivý strom";"Lípa ve Skalinách 2";"14.12.1990";"ze zákona";"u čp. 1, na rohu hosp. stavení v obci, asi 6m od zdi";"{X:, Y:} ";"Jihočeský"
"103085";"Jednotlivý strom";"Lípa velkolistá";"09.10.1994";"ze zákona";"u kapličky z r. 1843, zlomena padla, od r. 1996 jen torzo";"{X:, Y:} ";"Jihočeský"
"103086";"Jednotlivý strom";"Lípa srdčitá";"09.10.1994";"ze zákona";"u čp 34 v Sedmi Chalupách, u kapličky. Původně k.ú. Sedm Chalup.";"{X:, Y:} ";"Jihočeský"
"103087";"Jednotlivý strom";"Lípa v Mostkách";"14.12.1990";"ze zákona";"v bývalé obci Květoňov ?";"{X:, Y:} ";"Jihočeský"
"103088";"Jednotlivý strom";"Lípa srdčitá";"14.12.1990";"ze zákona";"u kapličky na začátku archeologického naleziště ";"{X:, Y:} ";"Jihočeský"
"103090";"Jednotlivý strom";"Klenská lípa";"14.12.1990";"ze zákona";"na severní straně vyhnilá, z jižní strany strom zdravý asi 300 m od silnice z Benešova n.C. do Klení, vpravo uprostřed pastviny";"{X:, Y:} ";"Jihočeský"
"103091";"Jednotlivý strom";"Lípa velkolistá";"09.10.1994";"ze zákona";"na nádvoří kláštera u kaple Andělů strážných";"{X:, Y:} ";"Jihočeský"
"103092";"Jednotlivý strom";"Lípa velkolistá";"09.10.1994";"ze zákona";"na náměstíčku v obci";"{X:, Y:} ";"Jihočeský"
"103093";"Jednotlivý strom";"Dub u Čertovy stěny";"14.12.1990";"ze zákona";"Na levém břehu vodní nádrže Lipno II, 60 m za železničním přejezdem";"{X:, Y:} ";"Jihočeský"
"103094";"Jednotlivý strom";"Lípa v Zahrádce";"14.12.1990";"ze zákona";"na vyvýšeném místě nad bývalou osadou Zahrádky";"{X:, Y:} ";"Jihočeský"
"103095";"Skupina stromů";"Lípy v Záhoří";"14.12.1990";"ze zákona";"za stodolou býv. statku v Horní Světlé. Není v ÚSOP žádná dokumentace.";"{X:, Y:} ";"Jihočeský"
"103096";"Jednotlivý strom";"Záhořská lípa";"14.12.1990";"ze zákona";"při místní komunikaci v býv. osadě Horní Světlá";"{X:1194769,74, Y:773126,84} ";"Jihočeský"
"103097";"Jednotlivý strom";"Slavkovská lípa";"14.12.1990";"ze zákona";"na návsi u zbrojnice a pomníčku";"{X:, Y:} ";"Jihočeský"
"103098";"Jednotlivý strom";"Hrušeň v Zahrádce";"14.12.1990";"ze zákona";"po levé straně asfaltové cesty z  Močerad do Zahrádek";"{X:, Y:} ";"Jihočeský"
"103099";"Jednotlivý strom";"Hrušeň v Mirkovicích";"14.12.1990";"ze zákona";"na začátku obce u čp. 20, po levé straně cesty od Mirkovic";"{X:, Y:} ";"Jihočeský"
"103100";"Jednotlivý strom";"Drahoslavická lípa";"14.12.1990";"ze zákona";"asi 10 m od místní váhy";"{X:, Y:} ";"Jihočeský"
"103101";"Jednotlivý strom";"Jenínský klen";"14.12.1990";"ze zákona";"obvkm 580,v 30,sk 28(1995) u asfalt. cesty za obcí pod vrchem Babí";"{X:, Y:} ";"Jihočeský"
"103102";"Jednotlivý strom";"Jenínská lípa";"14.12.1990";"ze zákona";"strom poškozený, dutý, v zaniklé osadě Babí";"{X:, Y:} ";"Jihočeský"
"103105";"Jednotlivý strom";"Svinihlavská lípa";"14.12.1990";"ze zákona";"1998  velmi vitální, 1 km za obcí Bujanov, vlevo při silnici na Omlenice";"{X:, Y:} ";"Jihočeský"
"103106";"Jednotlivý strom";"Lípa u sklepa";"14.12.1990";"ze zákona";"v blízkosti býv sklepa ve vzdálenosti asi 200 m od silnice Bujanov  Omlenice. Vyhláška uvádí dvě lípy.";"{X:, Y:} ";"Jihočeský"
"103107";"Jednotlivý strom";"Modřín opadavý";"13.03.2002";"vyhlášené";"asi 1 km od přemostění silnice Benešov-Černá, proti vodě na levém břehu u zbořeniště";"{X:, Y:} ";"Jihočeský"
"103108";"Jednotlivý strom";"Ortvínovický dub";"24.09.1990";"ze zákona";"louka u rybníčka u Ortvínovického dvora, totožné s 104508";"{X:, Y:} ";"Jihočeský"
"103109";"Jednotlivý strom";"Dub letní";"01.05.1989";"vyhlášené";"OS(1999)  zdravotní ošetření, po pravé straně cesty z Údolí do Sokolího hnízda.";"{X:, Y:} ";"Jihočeský"
"103110";"Jednotlivý strom";"Dub letní";"30.09.2003";"vyhlášené";"v zahradě u místní komunikace na SV okraji vrchu Hranice, 700 m JZ od středu obce. Parcela původního PK 424.";"{X:, Y:} ";"Jihočeský"
"103111";"Jednotlivý strom";"Dub letní";"04.09.2003";"vyhlášené";"v osadě Pašinovice, na okraji vzdušné strany pravobřežní hráze Pašinovského rybníka";"{X:, Y:} ";"Jihočeský"
"103112";"Jednotlivý strom";"Tis červený";"04.09.2003";"vyhlášené";"v e výšce 1m troják 90+90+125 cm u bývalého špýcharu na okraji zámecké zahrady";"{X:, Y:} ";"Jihočeský"
"103113";"Jednotlivý strom";"Lípa srdčitá";"30.06.2003";"vyhlášené";"ve dvoře myslivny na okraji obce";"{X:, Y:} ";"Jihočeský"
"103114";"Jednotlivý strom";"Dub u Městského rybníka";"12.11.2001";"vyhlášené";"Na východním konci hráze Městského rybníka, asi 550 m VSV od osady Třebín, lokalita páchníka Osmoderma eremita ";"{X:, Y:} ";"Jihočeský"
"103115";"Jednotlivý strom";"Dub u Třebína II.";"19.10.2001";"ze zákona";"Na vzdušné straně hráze Panenský, 500 m J od středu osady Třebín";"{X:, Y:} ";"Jihočeský"
"103116";"Jednotlivý strom";"Dub u Třebína I.";"19.10.2001";"ze zákona";"a JJZ konci hráze Panenský, 550 m J od středu osady Třebín";"{X:, Y:} ";"Jihočeský"
"103117";"Jednotlivý strom";"Dub u Olešnického Velkého rybníka";"30.06.1998";"vyhlášené";"U Olešnického Velkého rybníka na začátku vzdušné strany hráze";"{X:, Y:} ";"Jihočeský"
"103118";"Jednotlivý strom";"Dub letní";"02.07.1996";"vyhlášené";"OS(1996)  zdravotní řez na návodní straně hráze rybníka Nový, nejmohutnější dub poblíž stavidla";"{X:, Y:} ";"Jihočeský"
"103119";"Jednotlivý strom";"Dub u Záboří I";"07.06.2000";"ze zákona";"na okraji polní cesty, 900 m SV od středu osady Lipanovice";"{X:, Y:} ";"Jihočeský"
"103120";"Jednotlivý strom";"Dub u Horních Vesců I";"08.06.2000";"vyhlášené";"Ve svahu údolnice vodoteče 150 m SV od centra osady Horní Vesce";"{X:, Y:} ";"Jihočeský"
"103121";"Jednotlivý strom";"Dub u Horních Vesců II.";"08.06.2000";"vyhlášené";"koruna symetrická, kmen bez poškození, v koruně pahýly suchých větví, posychání 5% za statkem na JV okraji osady Horní Vesce";"{X:, Y:} ";"Jihočeský"
"103122";"Jednotlivý strom";"Ořešák v Kladinách";"09.06.2000";"vyhlášené";"před statkem 100 m JV od centra osady Kladiny";"{X:, Y:} ";"Jihočeský"
"103123";"Jednotlivý strom";"Lípa v Římově I";"09.06.2000";"vyhlášené";"u silnice před hřbitovem na V okraji obce";"{X:, Y:} ";"Jihočeský"
"103124";"Jednotlivý strom";"Dub v Hamru";"09.06.2000";"vyhlášené";"u statku na S okraji osady Hamr";"{X:, Y:} ";"Jihočeský"
"103125";"Jednotlivý strom";"Lípa v Římově II";"09.06.2000";"vyhlášené";"před statkem u cesty na levém břehu rybníka Římovský";"{X:, Y:} ";"Jihočeský"
"103126";"Jednotlivý strom";"Dub u rybníka Troubový";"29.05.2000";"vyhlášené";"na hrázi rybníka Troubový, 500 m JZ od centra osady Strádov";"{X:, Y:} ";"Jihočeský"
"103127";"Skupina stromů";"Dub letní a zerav západní ve Strádově";"29.05.2000";"vyhlášené";"v zahradě u statku V okraj osady Strádov";"{X:, Y:} ";"Jihočeský"
"103128";"Skupina stromů";"Duby u rybníka Čechovec";"01.06.2000";"vyhlášené";"na hrázi u S. a JV břehu rybníka Čechovec, asi 1100 m SV od centra obce Břehov";"{X:, Y:} ";"Jihočeský"
"103129";"Jednotlivý strom";"Lípa malolistá";"31.05.2000";"vyhlášené";"mírně asymetrická koruna, neodb. vázání u kapličky před bývalou školou v centru osady Třebotovice";"{X:, Y:} ";"Jihočeský"
"103130";"Jednotlivý strom";"Dub letní";"07.06.2000";"ze zákona";"Koruna symetrická, prosychání větví 20% na okraji remízu, 1000 VSV od středu obce";"{X:, Y:} ";"Jihočeský"
"103131";"Jednotlivý strom";"Lípa ve Střížově";"01.10.1990";"vyhlášené";"u statku na V okraji obce, 150 m V od centra obce, ve volném prostranství za zdí farního úřadu";"{X:, Y:} ";"Jihočeský"
"103132";"Jednotlivý strom";"Dub u rybníka Dehtář";"07.06.2000";"ze zákona";"u cesty na koruně hráze rybníka Dehtář";"{X:, Y:} ";"Jihočeský"
"103133";"Jednotlivý strom";"Dub ve Střížově I";"08.06.2000";"vyhlášené";"150 m JV od centra obce, ve svahu na okraji úvozové cesty";"{X:, Y:} ";"Jihočeský"
"103134";"Jednotlivý strom";"Dub ve Střížově II";"08.06.2000";"vyhlášené";"asi 750 m JJV od centra obce";"{X:, Y:} ";"Jihočeský"
"103135";"Jednotlivý strom";"Dub ve Střížově III";"07.03.2000";"vyhlášené";"na okraji lesa 300 m J od centra obce Střížov";"{X:, Y:} ";"Jihočeský"
"103136";"Jednotlivý strom";"Javor klen u Řevňovic";"09.03.2000";"vyhlášené";"u levé strany vozovky silnice Řevňovice-Strážkovice, 300 m S od centra osady Řevňovice";"{X:, Y:} ";"Jihočeský"
"103137";"Jednotlivý strom";"Lípa malolistá u Dobčic";"08.03.2000";"vyhlášené";"U silnice Dobčice-Radošovice, 500 m VSV od centra osady Dobčice";"{X:, Y:} ";"Jihočeský"
"103138";"Jednotlivý strom";"Lípa velkolistá u Dobčic";"08.03.2000";"vyhlášené";"v křižovatce silnic 220 m V od centra osady Dobčice";"{X:, Y:} ";"Jihočeský"
"103139";"Jednotlivý strom";"Dub letní u Lipanovic";"08.03.2000";"vyhlášené";"na pravém okraji komunikace Křemže-Netolice, 550 m jižně od centra osady";"{X:, Y:} ";"Jihočeský"
"103140";"Jednotlivý strom";"Dub u Kvítkovického rybníka";"07.03.2000";"vyhlášené";"na SV části vzdušné strany hráze Kvítkovického rybníka, 1100 m SSV od středu obce";"{X:, Y:} ";"Jihočeský"
"103141";"Stromořadí";"Zeravy v Komařicích";"01.10.1990";"vyhlášené";"za zdí bývalé zahrady naproti zámku";"{X:, Y:} ";"Jihočeský"
"103142";"Skupina stromů";"Zeravy před zámkem";"01.10.1990";"vyhlášené";"V centru obce před zámkem ";"{X:, Y:} ";"Jihočeský"
"103144";"Jednotlivý strom";"Dub u rybníka Pelikán";"07.03.2000";"vyhlášené";"na JV okraji hráze rybníka Pelikán, 950 m JJZ od centra obce";"{X:, Y:} ";"Jihočeský"
"103145";"Jednotlivý strom";"Lípa v Komařicích 2";"07.03.2000";"vyhlášené";"na J. okraji bývalé zahrady u zámku na JZ okraji obce";"{X:, Y:} ";"Jihočeský"
"103146";"Jednotlivý strom";"Lípa v Komařicích 1";"07.03.2000";"vyhlášené";"na S. okraji bývalé zahrady u zámku na JZ okraji obce";"{X:, Y:} ";"Jihočeský"
"103147";"Jednotlivý strom";"Lípa v Dolní Stropnici";"07.03.2000";"vyhlášené";"u špýcharu na JJV okraji osady Dolní Stropnice, dnes parcela č. 1861/14";"{X:, Y:} ";"Jihočeský"
"103148";"Skupina stromů";"Duby u dvora Suchá";"07.03.2000";"vyhlášené";"na hrázi rybníka jižně od dvora Suchá, 1200 m SSV od centra obce";"{X:, Y:} ";"Jihočeský"
"103149";"Jednotlivý strom";"Javor stříbrný";"07.10.1999";"vyhlášené";"V ulici Na vinicích v zahradě domu s pečovatelskou službou, tzv. "Sašina vila"";"{X:, Y:} ";"Jihočeský"
"103150";"Jednotlivý strom";"Dub letní";"14.09.1999";"vyhlášené";"zahrada u nemovitosti, na nábřeží Vltavy";"{X:, Y:} ";"Jihočeský"
"103151";"Jednotlivý strom";"Buk červený";"14.09.1999";"vyhlášené";"ve výrobním areálu v blízkosti Písecké ulice";"{X:, Y:} ";"Jihočeský"
"103152";"Jednotlivý strom";"Lípa na Nových Hutích";"18.01.1999";"vyhlášené";"poškozená bleskem s následným požárem, rozlomená. OS(1998)  provedeno odlehčení, zdravotní řez, asanace dutin na pozemcích zaniklé osady Nové Hutě, cca 250 m od komunikace z Hojné Vody ke státní hranici spjata se založením osady Nové Hutě";"{X:, Y:} ";"Jihočeský"
"103153";"Jednotlivý strom";"Lípa velkolistá";"26.11.1998";"vyhlášené";"Vitální strom s charakteristickým utvářením koruny u bývalé polní cesty, asi 250 m od centra obce Nové Roudné";"{X:, Y:} ";"Jihočeský"
"103154";"Jednotlivý strom";"Dub letní";"23.11.1998";"ze zákona";"Strom s hluboko nasazenou korunou na pravém břehu Malše mezi dvorem U Špačků a Červeným dvorem";"{X:, Y:} ";"Jihočeský"
"103155";"Jednotlivý strom";"Jinan dvoulaločný";"23.11.1998";"ze zákona";"Nepravidelná koruna v areálu Lannovy loděnice, u Dl. mostu, na levém břehu Vltavy";"{X:, Y:} ";"Jihočeský"
"103156";"Jednotlivý strom";"Dub letní";"23.11.1998";"ze zákona";"na S okraji města, na pravém břehu Vltavy, JZ od městské čistírny odpadních vod";"{X:, Y:} ";"Jihočeský"
"103157";"Jednotlivý strom";"Dub letní";"24.11.1998";"ze zákona";"na okraji lesa, 1100 m SSV od centra obce";"{X:, Y:} ";"Jihočeský"
"103158";"Jednotlivý strom";"Dub letní";"23.11.1998";"ze zákona";"Strom s širokou, pravidelně rozloženou korunou u cesty na levém břehu Malše, 1 km severně od Nového Roudného";"{X:, Y:} ";"Jihočeský"
"103160";"Jednotlivý strom";"Dub letní";"25.11.1998";"vyhlášené";"na okraji úvozové cesty pod J okrajem Borovnice";"{X:, Y:} ";"Jihočeský"
"103161";"Jednotlivý strom";"Jilm horský";"25.11.1998";"vyhlášené";"Poměrně zdravý na SV okraji obce";"{X:, Y:} ";"Jihočeský"
"103162";"Jednotlivý strom";"Dub letní";"26.11.1998";"ze zákona";"napravo od komunikace Plavnice Plav, asi 200 m SV od centra osady";"{X:, Y:} ";"Jihočeský"
"103163";"Jednotlivý strom";"Dub letní";"26.11.1998";"vyhlášené";"u pravé strany místní komunikace, před špýcharem dvora Plavnice";"{X:, Y:} ";"Jihočeský"
"103164";"Jednotlivý strom";"Dub letní";"26.11.1998";"vyhlášené";"v údolnici potoka nad rybníkem, cca 500 m JV od centra osady Plavnice";"{X:, Y:} ";"Jihočeský"
"103165";"Skupina stromů";"Duby na okraji dvora Plavnice";"20.07.1998";"vyhlášené";"u místní komunikace Plavnice Kamenný Újezd, asi 150 m ZSZ od dvora Plavnice";"{X:, Y:} ";"Jihočeský"
"103166";"Skupina stromů";"Dvojice dubů letních";"10.07.1998";"vyhlášené";"OS(1998)  zdravotní řez";"{X:, Y:} ";"Jihočeský"
"103167";"Jednotlivý strom";"Lípa srdčitá";"30.12.1996";"vyhlášené";"na okraji nivy říčky Stropnice u mostu u kříže sv. Jana";"{X:, Y:} ";"Jihočeský"
"103168";"Jednotlivý strom";"Jilm ve Svinech";"30.06.1998";"vyhlášené";"V lokalitě Bukvický park proti prodejně stavebnin";"{X:, Y:} ";"Jihočeský"
"103169";"Jednotlivý strom";"Dub u Olešnického Nového rybníka";"30.06.1998";"vyhlášené";"U Olešnického Nového rybníka na návodní straně hráze";"{X:, Y:} ";"Jihočeský"
"103170";"Skupina stromů";"Duby u Roudy";"30.06.1998";"vyhlášené";"Na západní a severní části hráze rybníka Rouda";"{X:, Y:} ";"Jihočeský"
"103171";"Jednotlivý strom";"Dub u Všího rybníka II";"30.06.1998";"vyhlášené";"Na severní návodní straně hráze rybníka Vší, nejsevernější strom";"{X:, Y:} ";"Jihočeský"
"103172";"Jednotlivý strom";"Klažarský šikmý dub";"30.06.1998";"vyhlášené";"Na okraji lesa vpravo od cesty mezi poli z Klažar do Pěčína, asi 500 m za osadou Klažary";"{X:, Y:} ";"Jihočeský"
"103173";"Jednotlivý strom";"Dub u Kahounů rybníka";"30.06.1998";"vyhlášené";"Na hrázi menšího rybníka sousedícího s Kahounů rybníkem vlevo cca 300 m od komunikace Chválkov-Kondrač";"{X:, Y:} ";"Jihočeský"
"103174";"Jednotlivý strom";"Smrk na Ďáblíku";"30.06.1998";"vyhlášené";"Na okraji lesního porostu cca 50 m jihozápadně od rohu PP Ďáblík";"{X:, Y:} ";"Jihočeský"
"103175";"Jednotlivý strom";"Buk v Krohách";"30.06.1998";"vyhlášené";"Na okraji lesního porostu v nivě Klenského potoka cca 500 m po směru toku pod zaniklou osadou Kroha";"{X:, Y:} ";"Jihočeský"
"103176";"Jednotlivý strom";"Dub za Plavem";"19.06.1998";"vyhlášené";"V chatové osadě vlevo u silnice Plav-Heřmaň, v rohu zahrady, cca 450 m severovýchodně od obce";"{X:, Y:} ";"Jihočeský"
"103177";"Jednotlivý strom";"Lípa v Plavu";"19.06.1998";"vyhlášené";"Na severním okraji obce u kapličky";"{X:, Y:} ";"Jihočeský"
"103178";"Jednotlivý strom";"Dub u Starohaklovského rybníka";"19.06.1998";"vyhlášené";"Na severním břehu Starohaklovského rybníka u bašty";"{X:, Y:} ";"Jihočeský"
"103179";"Jednotlivý strom";"Vrba v Kamenném Újezdě";"17.06.1998";"vyhlášené";"U hřbitovní zdi za kostelem";"{X:, Y:} ";"Jihočeský"
"103180";"Jednotlivý strom";"Mysletínská lípa";"03.06.1998";"vyhlášené";"V blízkosti jihovýchodního rohu statku Mysletín asi 5 m od budovy";"{X:, Y:} ";"Jihočeský"
"103181";"Jednotlivý strom";"Mysletínský jasan";"03.06.1998";"vyhlášené";"U statku Mysletín na okraji srázu nad místní komunikací";"{X:, Y:} ";"Jihočeský"
"103182";"Jednotlivý strom";"Dub v Plavu";"08.06.1998";"vyhlášené";"Na severním okraji obce v zahradě cca 3 m od budovy bývalého kravína";"{X:, Y:} ";"Jihočeský"
"103183";"Jednotlivý strom";"Novohradský dub II";"15.06.1998";"vyhlášené";"Na zahradě mateřské školy";"{X:, Y:} ";"Jihočeský"
"103185";"Jednotlivý strom";"Borovanský dřín";"03.06.1998";"vyhlášené";"V areálu zámeckého parku u západního průčelí nedaleko obvodové zdi";"{X:, Y:} ";"Jihočeský"
"103187";"Jednotlivý strom";"Lípa srdčitá";"12.03.1998";"ze zákona";"";"{X:, Y:} ";"Jihočeský"
"103188";"Jednotlivý strom";"Dub letní";"12.03.1998";"ze zákona";"";"{X:, Y:} ";"Jihočeský"
"103189";"Jednotlivý strom";"Dub letní";"12.03.1998";"ze zákona";"";"{X:, Y:} ";"Jihočeský"
"103190";"Jednotlivý strom";"Dub letní";"12.03.1998";"ze zákona";"Roste v roklině Strouhy na západním svahu pod kravínem na jižním okraji Chotýšan.";"{X:, Y:} ";"Jihočeský"
"103191";"Jednotlivý strom";"Dub letní";"18.03.1998";"ze zákona";"na vnější straně severní strany hráze Dvorského (Sedleckého) rybníka";"{X:, Y:} ";"Jihočeský"
"103192";"Jednotlivý strom";"Lípa v Dlouhé Stropnici";"24.06.1997";"vyhlášené";"na kraji polní cesty u domu čp. 49";"{X:, Y:} ";"Jihočeský"
"103193";"Jednotlivý strom";"Šejbská lípa";"24.06.1997";"vyhlášené";"OS(1999)  zdravotní ošetření na pravé straně příjezdové cesty do Šejb";"{X:, Y:} ";"Jihočeský"
"103194";"Jednotlivý strom";"Dobrovodský dub";"24.06.1997";"vyhlášené";"OS(1999)  zdravotní ošetření u turistické stezky za dobrovodským kostelem";"{X:, Y:} ";"Jihočeský"
"103195";"Skupina stromů";"Bedřichovské lípy";"24.06.1997";"vyhlášené";"před kapličkou v Bedřichově před kapličkou";"{X:, Y:} ";"Jihočeský"
"103196";"Jednotlivý strom";"Dub ve Světví";"24.06.1997";"vyhlášené";"v poli u lesíka za rybníkem Pendlerův";"{X:, Y:} ";"Jihočeský"
"103197";"Jednotlivý strom";"Olbramovický dub";"24.06.1997";"vyhlášené";"po levé straně silnice Horní Stropnice  Svébohy, před odbočkou na Olbramov";"{X:, Y:} ";"Jihočeský"
"103198";"Jednotlivý strom";"Chudějovická lípa";"24.06.1997";"vyhlášené";"OS(1998)  prořezávka a vyčištění OP na rozcestí u křížku při vjezdu do Chudějova u křížku";"{X:, Y:} ";"Jihočeský"
"103199";"Jednotlivý strom";"Lípa v Mýtinách";"24.06.1997";"vyhlášené";"Po levé straně cesty od bývalého Zemstroje u křížku";"{X:, Y:} ";"Jihočeský"
"103200";"Jednotlivý strom";"Veverská lípa";"24.06.1997";"vyhlášené";"OS(1999)  zdravotní ošetření, řez vlevo pod bývalou cestou lemující pravý břeh Veverského potoka v bývalé osadě Veveří";"{X:, Y:} ";"Jihočeský"
"103201";"Skupina stromů";"Kleberské duby";"24.06.1997";"vyhlášené";"na hrázi Kleberského rybníka";"{X:, Y:} ";"Jihočeský"
"103202";"Stromořadí";"Duby letní";"23.06.1997";"vyhlášené";"u silnice Něchov-Ločenice";"{X:, Y:} ";"Jihočeský"
"103203";"Jednotlivý strom";"Dub letní";"23.06.1997";"vyhlášené";"u silnice Něchov-Ločenice";"{X:, Y:} ";"Jihočeský"
"103204";"Jednotlivý strom";"Liliovník ve Svinech";"30.12.1997";"vyhlášené";"V zahradě MŠ v Budovatelské ulici";"{X:, Y:} ";"Jihočeský"
"103205";"Jednotlivý strom";"Jinan dvoulaločný";"12.08.1997";"ze zákona";"Rajská zahrada u Piaristického kostela";"{X:, Y:} ";"Jihočeský"
"103206";"Jednotlivý strom";"Dub letní";"31.12.1996";"vyhlášené";"v zahradě mezi budovami, blízko komunikace Trhové Sviny - České Budějovice";"{X:, Y:} ";"Jihočeský"
"103207";"Jednotlivý strom";"Lípa srdčitá";"04.04.1996";"vyhlášené";"OS(1994)  zdravotní řez. OS(2003)  ošetření ulomené větve při vichřici. Kotvení lanem v zahradě u křižovatky na Ostrolovský Újezd";"{X:, Y:} ";"Jihočeský"
"103208";"Jednotlivý strom";"Dub letní";"26.01.1996";"vyhlášené";"v zahradě vpravo při vjezdu do osady z hlavní silnice Č.B.  Trhové Sviny";"{X:, Y:} ";"Jihočeský"
"103209";"Jednotlivý strom";"Jilm drsnolistý";"17.07.1996";"vyhlášené";"za stodolou majitelů";"{X:, Y:} ";"Jihočeský"
"103210";"Jednotlivý strom";"Jilm drsnolistý";"17.05.1996";"vyhlášené";"při krajnici silnice Něchov - Trhové Sviny, po pravé straně za mostem přes Keblanský potok, u náhonu Trajerů mlýna";"{X:, Y:} ";"Jihočeský"
"103211";"Jednotlivý strom";"Lípa srdčitá";"06.10.1997";"vyhlášené";"V místě zvaném "Na ostrově" jižně od osady Čeřejov";"{X:, Y:} ";"Jihočeský"
"103212";"Jednotlivý strom";"Dub letní";"06.10.1997";"vyhlášené";"na počátku hráze Krejčího ryb. za budovou ObÚ v Čížkrajicích";"{X:, Y:} ";"Jihočeský"
"103213";"Jednotlivý strom";"Lípa srdčitá";"09.10.1994";"ze zákona";"na levé straně od silnice z Lípanovic na Záboří asi 150200 m od křižovatky z Lípanovic";"{X:, Y:} ";"Jihočeský"
"103214";"Jednotlivý strom";"Lípa srdčitá";"15.08.1997";"vyhlášené";"ve dvojici s druhou lípou v zahradě vlevo od příjezdové komunikace od osady";"{X:, Y:} ";"Jihočeský"
